"","site_brom.id","site","mu","k","species","abundance","biomass","key","name0","Domain","Kingdom","Phyllum","Sub.Phyllum","class","Sub.Class","ord","subord","family","subfamily","genus","species.y","name1","name2","name3","realm","functional_group","micro_macro","predation","BS1","BS2","BS3","BS4","BS5","AS1","AS2","AS3","AS4","RE1","RE2","RE3","RE4","RE5","RE6","RE7","RE8","DM1","DM2","RF1","RF2","RF3","RF4","RM1","RM2","RM3","RM4","RM5","LO1","LO2","LO3","LO4","LO5","LO6","LO7","FD1","FD2","FD3","FD4","FD5","FD6","FD7","FD8","FG1","FG2","FG3","FG4","FG5","FG6"
"1400","frenchguiana_81","frenchguiana",2,1,"Diptera.302",4,0.367,"k379","Wyeomyia aphobema","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia","aphobema",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,1,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"1401","frenchguiana_81","frenchguiana",2,1,"Diptera.438",2,0.0016,"k125","Cecidomyiidae.spp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Cecidomyiidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,3,1,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0
"1402","frenchguiana_81","frenchguiana",2,1,"Diptera.441",9,7.1625,"k558","Trentepholia sp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia",NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"1403","frenchguiana_81","frenchguiana",2,1,"Diptera.87",2,0.063,"k287","Corethrella sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Corethrellidae","Corethrellinae","Corethrella",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1404","frenchguiana_81","frenchguiana",2,1,"Oligochaeta.13",5,0.15,"k647","Aulophorus superterreneus","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Naididae","Naidinae","Dero","(Aulophorus) superterrenus","Oligochaeta.3","Oligochaeta.4",NA,"aquatic","gatherer","macro","prey",0,0,0,3,2,3,3,0,3,0,2,1,0,0,0,0,3,3,0,0,3,0,0,3,3,0,0,0,0,0,2,0,0,1,0,1,2,0,2,0,0,0,0,3,0,1,0,0,0
"1405","frenchguiana_81","frenchguiana",2,1,"Ostracoda.8",41,2.9916,"k656","Elpidium bromeliarum","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","bromeliarum",NA,NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,0,3,3,0,1,3,1,0,3,1,0,3,0,1
"1406","frenchguiana_82","frenchguiana",0.2,2,"Coleoptera.11",6,1.7007,"k69","Cyphon sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,"Contacyphon",NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,0,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"1407","frenchguiana_82","frenchguiana",0.2,2,"Diptera.107",7,0.2458,"k365","Culex sp1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"1408","frenchguiana_82","frenchguiana",0.2,2,"Diptera.24",2,0.1022,"k164","Bezzia sp2","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Ceratopogoninae","Bezzia",NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,3,3,3,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,3,3,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1409","frenchguiana_82","frenchguiana",0.2,2,"Diptera.302",1,0.0917,"k379","Wyeomyia aphobema","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia","aphobema",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,1,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"1410","frenchguiana_82","frenchguiana",0.2,2,"Diptera.439",1,0.16,"k434","Limoniinae sp2","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae",NA,NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,1,1,3,0,1,0,1,1,1,3,0,0,0,1
"1411","frenchguiana_82","frenchguiana",0.2,2,"Diptera.441",13,2.8975,"k558","Trentepholia sp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia",NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"1412","frenchguiana_82","frenchguiana",0.2,2,"Diptera.87",6,0.189,"k287","Corethrella sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Corethrellidae","Corethrellinae","Corethrella",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1413","frenchguiana_82","frenchguiana",0.2,2,"Hemiptera.13",3,3.1953,"k609","Paravelia sp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Hemiptera","Heteroptera","Veliidae",NA,"Paravelia",NA,NA,NA,NA,"terrestrial","piercer","macro","predator",0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,2,0,1,3,0,0,0,3,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,3,1
"1414","frenchguiana_82","frenchguiana",0.2,2,"Oligochaeta.13",3,0.09,"k647","Aulophorus superterreneus","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Naididae","Naidinae","Dero","(Aulophorus) superterrenus","Oligochaeta.3","Oligochaeta.4",NA,"aquatic","gatherer","macro","prey",0,0,0,3,2,3,3,0,3,0,2,1,0,0,0,0,3,3,0,0,3,0,0,3,3,0,0,0,0,0,2,0,0,1,0,1,2,0,2,0,0,0,0,3,0,1,0,0,0
"1415","frenchguiana_82","frenchguiana",0.2,2,"Ostracoda.8",90,5.3784,"k656","Elpidium bromeliarum","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","bromeliarum",NA,NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,0,3,3,0,1,3,1,0,3,1,0,3,0,1
"1416","frenchguiana_85","frenchguiana",1,2,"Coleoptera.11",1,0.0597,"k69","Cyphon sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,"Contacyphon",NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,0,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"1417","frenchguiana_85","frenchguiana",1,2,"Diptera.23",2,0.09,"k163","Bezzia sp1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Ceratopogoninae","Bezzia",NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,3,3,3,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,3,3,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1418","frenchguiana_85","frenchguiana",1,2,"Diptera.24",7,0.3577,"k164","Bezzia sp2","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Ceratopogoninae","Bezzia",NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,3,3,3,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,3,3,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1419","frenchguiana_85","frenchguiana",1,2,"Diptera.302",3,0.1131,"k379","Wyeomyia aphobema","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia","aphobema",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,1,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"1420","frenchguiana_85","frenchguiana",1,2,"Diptera.438",1,8e-04,"k125","Cecidomyiidae.spp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Cecidomyiidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,3,1,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0
"1421","frenchguiana_85","frenchguiana",1,2,"Diptera.441",3,1.2975,"k558","Trentepholia sp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia",NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"1422","frenchguiana_85","frenchguiana",1,2,"Odonata.2",2,0.135,"k628","Coenagrionidae sp1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Palaeoptera","Odonata","Zygoptera","Coenagrionidae",NA,NA,NA,"Odonata.1",NA,NA,"aquatic","engulfer","macro","predator",0,2,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,1,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3
"1423","frenchguiana_85","frenchguiana",1,2,"Oligochaeta.13",3,0.09,"k647","Aulophorus superterreneus","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Naididae","Naidinae","Dero","(Aulophorus) superterrenus","Oligochaeta.3","Oligochaeta.4",NA,"aquatic","gatherer","macro","prey",0,0,0,3,2,3,3,0,3,0,2,1,0,0,0,0,3,3,0,0,3,0,0,3,3,0,0,0,0,0,2,0,0,1,0,1,2,0,2,0,0,0,0,3,0,1,0,0,0
"1424","frenchguiana_85","frenchguiana",1,2,"Ostracoda.8",27,1.6236,"k656","Elpidium bromeliarum","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","bromeliarum",NA,NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,0,3,3,0,1,3,1,0,3,1,0,3,0,1
"1425","frenchguiana_85","frenchguiana",1,2,"Platyhelminthes.14",1,3e-04,"k672","Turbellaria","Eukaryota","Animalia","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic",NA,"macro",NA,3,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3,3,0,0,0,0,0,0,1,3,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3
"1426","frenchguiana_87","frenchguiana",2,0.5,"Coleoptera.11",4,0.2388,"k69","Cyphon sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,"Contacyphon",NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,0,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"1427","frenchguiana_87","frenchguiana",2,0.5,"Diptera.107",4,0.0628,"k365","Culex sp1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"1428","frenchguiana_87","frenchguiana",2,0.5,"Diptera.12",1,0.04,"k353","Anopheles neivai","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Anophelinae","Anopheles","neivai","Anopheles sp C",NA,NA,"aquatic","filter.feeder","macro","prey",0,3,0,0,0,3,3,3,0,0,3,1,0,0,0,0,0,2,3,0,0,3,0,0,0,0,3,0,0,3,1,0,0,0,0,3,1,0,3,0,0,0,0,1,0,0,3,0,0
"1429","frenchguiana_87","frenchguiana",2,0.5,"Diptera.24",6,0.3066,"k164","Bezzia sp2","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Ceratopogoninae","Bezzia",NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,3,3,3,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,3,3,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1430","frenchguiana_87","frenchguiana",2,0.5,"Diptera.302",1,0.0377,"k379","Wyeomyia aphobema","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia","aphobema",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,1,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"1431","frenchguiana_87","frenchguiana",2,0.5,"Diptera.438",5,0.004,"k125","Cecidomyiidae.spp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Cecidomyiidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,3,1,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0
"1432","frenchguiana_87","frenchguiana",2,0.5,"Diptera.441",4,0.64,"k558","Trentepholia sp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia",NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"1433","frenchguiana_87","frenchguiana",2,0.5,"Diptera.87",5,0.1575,"k287","Corethrella sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Corethrellidae","Corethrellinae","Corethrella",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1434","frenchguiana_87","frenchguiana",2,0.5,"Hemiptera.13",1,0.047,"k609","Paravelia sp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Hemiptera","Heteroptera","Veliidae",NA,"Paravelia",NA,NA,NA,NA,"terrestrial","piercer","macro","predator",0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,2,0,1,3,0,0,0,3,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,3,1
"1435","frenchguiana_87","frenchguiana",2,0.5,"Ostracoda.8",32,1.9584,"k656","Elpidium bromeliarum","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","bromeliarum",NA,NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,0,3,3,0,1,3,1,0,3,1,0,3,0,1
"1436","frenchguiana_88","frenchguiana",3,2,"Coleoptera.11",32,4.1778,"k69","Cyphon sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,"Contacyphon",NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,0,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"1437","frenchguiana_88","frenchguiana",3,2,"Diptera.107",1,0.0157,"k365","Culex sp1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"1438","frenchguiana_88","frenchguiana",3,2,"Diptera.23",2,0.09,"k163","Bezzia sp1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Ceratopogoninae","Bezzia",NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,3,3,3,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,3,3,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1439","frenchguiana_88","frenchguiana",3,2,"Diptera.24",4,0.2044,"k164","Bezzia sp2","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Ceratopogoninae","Bezzia",NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,3,3,3,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,3,3,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1440","frenchguiana_88","frenchguiana",3,2,"Diptera.441",9,4.71,"k558","Trentepholia sp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia",NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"1441","frenchguiana_88","frenchguiana",3,2,"Diptera.87",2,0.063,"k287","Corethrella sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Corethrellidae","Corethrellinae","Corethrella",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1442","frenchguiana_88","frenchguiana",3,2,"Hemiptera.13",1,1.0651,"k609","Paravelia sp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Hemiptera","Heteroptera","Veliidae",NA,"Paravelia",NA,NA,NA,NA,"terrestrial","piercer","macro","predator",0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,2,0,1,3,0,0,0,3,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,3,1
"1443","frenchguiana_88","frenchguiana",3,2,"Oligochaeta.13",5,0.15,"k647","Aulophorus superterreneus","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Naididae","Naidinae","Dero","(Aulophorus) superterrenus","Oligochaeta.3","Oligochaeta.4",NA,"aquatic","gatherer","macro","prey",0,0,0,3,2,3,3,0,3,0,2,1,0,0,0,0,3,3,0,0,3,0,0,3,3,0,0,0,0,0,2,0,0,1,0,1,2,0,2,0,0,0,0,3,0,1,0,0,0
"1444","frenchguiana_88","frenchguiana",3,2,"Ostracoda.8",122,7.4664,"k656","Elpidium bromeliarum","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","bromeliarum",NA,NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,0,3,3,0,1,3,1,0,3,1,0,3,0,1
"1445","frenchguiana_9","frenchguiana",0.2,0.5,"Coleoptera.10",5,0.828,"k30","Copelatus sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Adephaga","Dytiscidae","Copelatus",NA,NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,0,3,0,0,3,3,0,3,0,1,1,1,1,1,0,0,0,3,0,0,0,3,1,0,0,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3
"1446","frenchguiana_9","frenchguiana",0.2,0.5,"Coleoptera.11",9,2.9538,"k69","Cyphon sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,"Contacyphon",NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,0,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"1447","frenchguiana_9","frenchguiana",0.2,0.5,"Diptera.24",1,0.0511,"k164","Bezzia sp2","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Ceratopogoninae","Bezzia",NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,3,3,3,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,3,3,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1448","frenchguiana_9","frenchguiana",0.2,0.5,"Diptera.302",2,0.12946,"k379","Wyeomyia aphobema","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia","aphobema",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,1,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"1449","frenchguiana_9","frenchguiana",0.2,0.5,"Diptera.438",1,8e-04,"k125","Cecidomyiidae.spp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Cecidomyiidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,3,1,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0
"1450","frenchguiana_9","frenchguiana",0.2,0.5,"Diptera.439",2,1.1375,"k434","Limoniinae sp2","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae",NA,NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,1,1,3,0,1,0,1,1,1,3,0,0,0,1
"1451","frenchguiana_9","frenchguiana",0.2,0.5,"Diptera.441",5,2.435,"k558","Trentepholia sp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia",NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"1452","frenchguiana_9","frenchguiana",0.2,0.5,"Diptera.87",4,0.126,"k287","Corethrella sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Corethrellidae","Corethrellinae","Corethrella",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"1453","frenchguiana_9","frenchguiana",0.2,0.5,"Hemiptera.13",4,4.2604,"k609","Paravelia sp","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Hemiptera","Heteroptera","Veliidae",NA,"Paravelia",NA,NA,NA,NA,"terrestrial","piercer","macro","predator",0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,2,0,1,3,0,0,0,3,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,3,1
