site_brom.id,site,mu,k,bwg_name,abundance,biomass,species_id,domain,kingdom,phylum,subphylum,class,subclass,ord,subord,family,subfamily,tribe,genus,species,subspecies,functional_group,predation,realm,micro_macro,barcode
macae_B12,macae,2.5,0.5,Diptera.113,8,0.306289432,4566,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) davisi,NA,filter.feeder,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.115,10,0.338785041,3546,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Forcipomyia,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.15,38,0.446991553,3551,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.278,11,0.48951441,5776,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.380,24,0.341435268,3891,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.444,8,0.133439455,3556,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.448,4,0.143757974,3936,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.452,2,0.054488122,3951,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.465,2,0.20611415,4531,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,NA,NA,filter.feeder,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.469,2,0.083746219,5041,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Empididae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.483,2,0.131543606,3616,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.486,3,0.592478492,4671,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,NA,NA,NA,NA,NA,filter.feeder,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.64,1,0.021705039,3916,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.65,4,0.068805949,3921,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Larsia,NA,NA,piercer,predator,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.67,51,1.073243971,3931,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.69,10,0.256522965,3961,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Diptera.86,44,0.638728952,4366,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Lepidoptera.2,1,0.041821172,6191,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Lepidoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Lepidoptera.4,1,6.360041749,6206,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Lepidoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Oligochaeta.5,84,4.3467,6331,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,Naidinae,NA,Dero,(Aulophorus) superterrenus,NA,gatherer,prey,aquatic,macro,NA
macae_B12,macae,2.5,0.5,Ostracoda.4,4,0.301971987,6386,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,bromeliarum,NA,scraper,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Coleoptera.27,4,0.11668691,6091,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Coleoptera.28,7,0.486359788,6146,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Coleoptera.30,8,0.89785576,6256,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.101,18,0.526503837,4521,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) shopei,NA,filter.feeder,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.113,9,0.095898484,4566,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) davisi,NA,filter.feeder,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.115,1,0.013871503,3546,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Forcipomyia,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.15,17,0.233332315,3551,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.219,1,0.097648937,5276,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Psychodidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.278,43,5.417505913,5776,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.380,2,0.023361974,3891,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.381,3,0.081863262,3896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.444,2,0.03734788,3556,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.449,2,0.062290215,3941,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.453,1,0.013555274,3956,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.462,5,0.019256028,4631,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) siphanulatus,NA,filter.feeder,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.465,4,0.672374692,4531,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,NA,NA,filter.feeder,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.483,3,0.237862893,3616,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.484,2,0.18335936,3981,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.485,1,0.026236874,4371,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.486,3,0.238364699,4671,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,NA,NA,NA,NA,NA,filter.feeder,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.64,5,0.143347008,3916,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.65,3,0.068291194,3921,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Larsia,NA,NA,piercer,predator,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.67,16,0.375340976,3931,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.69,1,0.037272625,3961,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
macae_B14,macae,2.5,2,Diptera.86,2,0.042328454,4366,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
macae_B14,macae,2.5,2,Odonata.3,1,0.006452538,6251,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,NA,NA,Leptagrion,andromache,NA,engulfer,predator,aquatic,macro,NA
macae_B14,macae,2.5,2,Oligochaeta.5,64,2.9604,6331,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,Naidinae,NA,Dero,(Aulophorus) superterrenus,NA,gatherer,prey,aquatic,macro,NA
macae_B14,macae,2.5,2,Ostracoda.4,26,1.715934656,6386,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,bromeliarum,NA,scraper,prey,aquatic,macro,NA
macae_B15,macae,2,2,Coleoptera.18,1,0.140219149,5066,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Hydrophilidae,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
macae_B15,macae,2,2,Coleoptera.28,1,0.325559365,6146,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.101,18,0.566423569,4521,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) shopei,NA,filter.feeder,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.113,8,0.042269684,4566,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) davisi,NA,filter.feeder,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.115,9,0.271107779,3546,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Forcipomyia,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.15,3,0.061990046,3551,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.278,6,0.873180668,5776,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.380,27,0.318415623,3891,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.381,1,0.013073384,3896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.448,9,0.057333517,3936,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.45,3,0.27366,3566,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,NA,Culicoides,NA,NA,piercer,predator,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.459,1,0.072396802,4611,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) daumasturus,NA,filter.feeder,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.461,2,0.059976219,4621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,forcipenis,NA,filter.feeder,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.462,1,0.006637618,4631,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) siphanulatus,NA,filter.feeder,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.465,9,0.999033547,4531,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,NA,NA,filter.feeder,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.484,2,0.090411926,3981,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.485,3,0.212082968,4371,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.486,1,0.103274385,4671,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,NA,NA,NA,NA,NA,filter.feeder,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.64,6,0.478510014,3916,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.67,49,0.748311662,3931,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B15,macae,2,2,Diptera.86,6,0.185494543,4366,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
macae_B15,macae,2,2,Oligochaeta.5,40,1.6892,6331,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,Naidinae,NA,Dero,(Aulophorus) superterrenus,NA,gatherer,prey,aquatic,macro,NA
macae_B15,macae,2,2,Ostracoda.4,32,2.357736029,6386,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,bromeliarum,NA,scraper,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Coleoptera.27,4,1.335978795,6091,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Coleoptera.28,7,1.708753945,6146,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Coleoptera.30,9,0.86947774,6256,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.113,1,0.004048224,4566,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) davisi,NA,filter.feeder,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.115,3,0.112292891,3546,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Forcipomyia,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.15,43,0.482354746,3551,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.278,23,3.767033126,5776,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.378,2,0.002662772,3881,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Harnischia,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.380,1,0.008113455,3891,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.448,1,0.002354196,3936,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.459,3,0.085216924,4611,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) daumasturus,NA,filter.feeder,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.461,2,0.196387772,4621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,forcipenis,NA,filter.feeder,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.462,4,0.012069258,4631,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) siphanulatus,NA,filter.feeder,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.465,1,0.075088647,4531,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,NA,NA,filter.feeder,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.469,1,0.020985563,5041,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Empididae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.483,1,0.056918961,3616,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.485,1,0.022072624,4371,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.64,6,0.036261324,3916,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.65,1,0.029293892,3921,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Larsia,NA,NA,piercer,predator,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.67,23,0.276107465,3931,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.69,3,0.095859319,3961,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
macae_B16,macae,2,0.5,Diptera.86,30,0.38934522,4366,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
macae_B16,macae,2,0.5,Lepidoptera.2,1,0.06284038,6191,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Lepidoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA
macae_B16,macae,2,0.5,Lepidoptera.4,1,1.336569816,6206,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Lepidoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA
macae_B16,macae,2,0.5,Odonata.3,3,0.066070901,6251,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,NA,NA,Leptagrion,andromache,NA,engulfer,predator,aquatic,macro,NA
macae_B16,macae,2,0.5,Oligochaeta.5,47,2.3916,6331,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,Naidinae,NA,Dero,(Aulophorus) superterrenus,NA,gatherer,prey,aquatic,macro,NA
macae_B16,macae,2,0.5,Ostracoda.4,23,1.679389251,6386,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,bromeliarum,NA,scraper,prey,aquatic,macro,NA
macae_B2,macae,0.1,2,Coleoptera.28,5,0.69333792,6146,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
macae_B2,macae,0.1,2,Coleoptera.30,2,0.160647239,6256,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
macae_B2,macae,0.1,2,Diptera.115,126,2.800130698,3546,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Forcipomyia,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B2,macae,0.1,2,Diptera.143,5,9.27457e-4,5521,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B2,macae,0.1,2,Diptera.15,56,0.750790849,3551,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B2,macae,0.1,2,Diptera.278,15,1.023135749,5776,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA
macae_B2,macae,0.1,2,Diptera.377,1,0.019195267,3876,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B2,macae,0.1,2,Diptera.378,1,0.005666103,3881,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Harnischia,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B2,macae,0.1,2,Diptera.380,21,0.222110741,3891,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B2,macae,0.1,2,Diptera.381,1,0.008743544,3896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
macae_B2,macae,0.1,2,Diptera.444,2,0.022129369,3556,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
